customer_id,credit_limit,outstanding_balance,not_due_invoice_count,returned_check_count,last_returned_check_date,has_returned_check,delay_cost,credit_used_percent,credit_remaining,credit_status
C_334474,7255000,4319429.34,0,0,,False,491543.4183189041,59.5372755341144,2935570.66,safe
C_335322,640000,115140.01000000001,0,0,,False,15966.081823561643,17.9906265625,524859.99,safe
C_335730,1951000,1.4551915228366852e-11,0,0,,False,50395.02341917808,7.458695657799514e-16,1951000.0,safe
C_336021,112000,10936.140000000005,0,0,,False,6866.946986301369,9.764410714285718,101063.86,safe
C_337945,5000,0.0,0,0,,False,87.51901808219178,0.0,5000.0,safe
C_338236,4581000,4884171.56,0,1,2022-03-26,True,213394.91912876713,106.61802139270901,-303171.5599999996,over_limit
C_342153,19000,6750.290000000003,0,0,,False,1245.6600460273971,35.527842105263176,12249.709999999997,safe
C_342564,1904000,667916.2000000003,0,0,,False,185039.7382060274,35.07963235294119,1236083.7999999998,safe
C_346978,63000,0.0,0,0,,False,1312.8027879452054,0.0,63000.0,safe
C_348438,242000,130534.57999999999,0,0,,False,6994.72621479452,53.93990909090909,111465.42000000001,safe
C_350091,47000,31029.46,0,0,,False,0.0,66.02012765957447,15970.54,warning
C_352205,3703000,7880340.399999999,0,0,,False,339427.50817315065,212.80962462867942,-4177340.3999999994,over_limit
C_352740,282000,0.0,0,0,,False,2220.1567693150682,0.0,282000.0,safe
C_354860,149000,0.0,0,0,,False,5491.097240547946,0.0,149000.0,safe
C_357434,1039000,2080641.1900000002,0,0,,False,93940.49307945205,200.25420500481235,-1041641.1900000002,over_limit
C_358504,1594000,276174.6499999999,0,0,,False,40390.921972602744,17.32588770388958,1317825.35,safe
C_360737,8000,2304.2099999999996,0,0,,False,50.68983452054795,28.802624999999992,5695.790000000001,safe
C_361181,5389000,3226302.170000001,0,0,,False,1053455.5316120547,59.86829040638339,2162697.829999999,safe
C_361746,426000,121872.52999999997,0,0,,False,2868.1003726027398,28.608575117370883,304127.47000000003,safe
C_365032,295000,28562.66,0,0,,False,18486.063724931508,9.682257627118645,266437.34,safe
C_365277,1734000,547854.8400000001,0,0,,False,33610.943667945205,31.594858131487896,1186145.16,safe
C_365405,6759000,3260781.3400000003,0,0,,False,363401.6157863014,48.2435469744045,3498218.6599999997,safe
C_371497,284000,96155.50000000004,0,0,,False,17749.370909589037,33.857570422535225,187844.49999999994,safe
C_374172,87000,19610.270000000004,0,0,,False,6157.684661917809,22.54054022988506,67389.73,safe
C_376135,226000,2.9103830456733704e-11,0,0,,False,11801.001738082192,1.2877801087050311e-14,225999.99999999997,safe
C_376594,1279000,1307462.98,0,0,,False,103450.21551123288,102.22540891321346,-28462.97999999998,over_limit
C_377241,41000,14694.559999999998,0,0,,False,0.0,35.840390243902434,26305.440000000002,safe
C_378580,786000,7481.520000000004,0,0,,False,14711.801750136985,0.9518473282442753,778518.48,safe
C_379035,14000,0.0,0,0,,False,284.1230465753424,0.0,14000.0,safe
C_381828,5000,657.13,0,0,,False,0.0,13.142599999999998,4342.87,safe
C_382272,6000,0.0,0,0,,False,214.04007123287673,0.0,6000.0,safe
C_382534,1529000,110469.40000000027,0,0,,False,125802.4828438356,7.224944408109893,1418530.5999999996,safe
C_385527,374000,237980.85,0,0,,False,24033.73128657534,63.63124331550802,136019.15,warning
C_385862,629000,537716.6200000001,0,0,,False,96811.27996931507,85.48753895071543,91283.37999999989,critical
C_386162,10000,248.92999999999984,0,0,,False,410.06850410958907,2.4892999999999983,9751.07,safe
C_387172,318000,345411.4,0,0,,False,20965.679487123285,108.61993710691824,-27411.400000000023,over_limit
C_387585,6631000,0.0,0,0,,False,196189.0374575342,0.0,6631000.0,safe
C_389645,211000,0.0,0,0,,False,2982.27410630137,0.0,211000.0,safe
C_389825,1375000,0.0,0,0,,False,34335.58716493151,0.0,1375000.0,safe
C_390208,305000,0.0,0,0,,False,24352.361072876713,0.0,305000.0,safe
C_391166,1841000,1688635.75,0,1,2020-11-20,True,91320.11364821917,91.72383215643673,152364.25,critical
C_391675,117000,0.0,0,0,,False,1611.8444021917805,0.0,117000.0,safe
C_392302,496000,70611.37000000007,0,0,,False,18441.967403835617,14.236163306451626,425388.62999999995,safe
C_392933,29000,18817.27,0,0,,False,0.0,64.88713793103449,10182.73,warning
C_395264,1076000,0.0,0,1,2021-07-15,True,40977.83026849315,0.0,1076000.0,safe
C_398853,1374000,1011707.65,0,0,,False,129297.05611397259,73.63228893740903,362292.35,warning
C_401016,13000,33814.58,0,0,,False,2640.9864624657534,260.11215384615383,-20814.58,over_limit
C_410063,212000,61735.82,0,0,,False,3402.3470202739722,29.120669811320752,150264.18,safe
C_411261,4042000,2103962.62,0,1,2020-04-06,True,411046.1970115068,52.05251410192974,1938037.38,safe
C_411612,232000,170444.16999999998,0,0,,False,16199.027861917808,73.46731465517242,61555.830000000016,warning
C_412212,410000,0.0,0,0,,False,12526.651656986302,0.0,410000.0,safe
C_412635,474000,639508.43,0,1,2020-10-11,True,109069.86882082191,134.91739029535864,-165508.43000000005,over_limit
C_415428,2518000,402769.54000000004,0,0,,False,23607.6040109589,15.995613185067514,2115230.46,safe
C_416625,77000,0.0,0,0,,False,1131.217525479452,0.0,77000.0,safe
C_417601,1430000,37999.28000000002,0,0,,False,90667.6115868493,2.657292307692309,1392000.72,safe
C_419410,990000,1036484.3200000001,0,0,,False,154263.4162619178,104.69538585858587,-46484.320000000065,over_limit
C_420287,279000,77769.73999999999,0,0,,False,13658.999730410957,27.874458781362005,201230.26,safe
C_420849,2352000,67549.27000000005,0,0,,False,64626.552098630134,2.8719927721088454,2284450.73,safe
C_420879,348000,215961.87,0,0,,False,18303.624641095892,62.058008620689655,132038.13,warning
C_421083,2438000,2167906.21,0,0,,False,27184.414083287673,88.92150164068909,270093.79000000004,critical
C_421536,617000,1618095.82,0,3,2021-04-19,True,181017.14022246574,262.2521588330632,-1001095.8200000001,over_limit
C_422566,40000,0.0,0,0,,False,597.1007835616439,0.0,40000.0,safe
C_422697,1061000,394681.42,0,0,,False,46313.40299178082,37.199002827521205,666318.5800000001,safe
C_426424,211000,22177.979999999996,0,0,,False,3141.1870323287667,10.510890995260661,188822.02000000002,safe
C_426816,2238000,68222.95000000001,0,0,,False,112616.13366246576,3.0483891867739055,2169777.05,safe
C_427824,196000,0.0,0,0,,False,3397.819255890411,0.0,196000.0,safe
C_428127,1221000,512729.63,0,0,,False,78221.33961534245,41.992598689598694,708270.37,safe
C_431599,1191000,793818.11,0,0,,False,35703.3544569863,66.65139462636441,397181.89,warning
C_431655,797000,259344.62,0,0,,False,85976.76391890411,32.54010288582183,537655.38,safe
C_432760,1554000,0.0,0,0,,False,18809.958733150685,0.0,1554000.0,safe
C_433939,281000,29957.910000000033,0,0,,False,16733.76874520548,10.661177935943073,251042.08999999997,safe
C_439356,240000,133504.82999999996,0,0,,False,3944.3802706849315,55.627012499999985,106495.17000000004,safe
C_440132,279000,25950.930000000022,0,0,,False,9327.741050958904,9.301408602150547,253049.06999999998,safe
C_442101,97000,0.0,0,0,,False,2466.5875890410957,0.0,97000.0,safe
C_444616,1429000,68198.54000000004,0,0,,False,96054.8178969863,4.772466060181948,1360801.46,safe
C_445916,1301000,39783.95000000004,0,0,,False,64375.96187835616,3.0579515757109945,1261216.05,safe
C_445923,132000,0.0,0,0,,False,3108.5213326027397,0.0,132000.0,safe
C_451428,565000,487729.54,0,0,,False,4624.694551232877,86.32381238938052,77270.46000000002,critical
C_451674,5000,0.0,0,0,,False,34.65813698630137,0.0,5000.0,safe
C_453891,615000,235553.5,0,0,,False,38462.782497534245,38.301382113821134,379446.5,safe
C_455087,516000,0.0,0,0,,False,37693.45249643835,0.0,516000.0,safe
C_459713,1336000,521016.23000000016,0,0,,False,22437.070293698627,38.998220808383245,814983.7699999998,safe
C_459867,170000,68845.87,0,0,,False,4099.714609315069,40.49757058823529,101154.13,safe
C_464759,1740000,0.0,0,0,,False,36024.689135342465,0.0,1740000.0,safe
C_465208,2736000,4193657.8900000006,0,0,,False,457312.829779726,153.2769696637427,-1457657.8900000006,over_limit
C_465481,1126000,1839805.16,0,2,2020-06-02,True,159581.64350465755,163.39299822380107,-713805.1599999999,over_limit
C_466143,185000,0.0,0,0,,False,5329.703894794521,0.0,185000.0,safe
C_467066,132000,87845.79,0,0,,False,0.0,66.5498409090909,44154.21000000001,warning
C_467314,433000,0.0,0,0,,False,26590.941882739724,0.0,433000.0,safe
C_468189,266000,176742.12,0,0,,False,936.6922553424657,66.4444060150376,89257.88,warning
C_468898,121000,108744.81,0,0,,False,5293.640031780821,89.8717438016529,12255.190000000002,critical
C_469142,1109000,192581.53000000003,0,0,,False,63851.02986082192,17.36533183047791,916418.47,safe
C_471976,62000,0.0,0,0,,False,241.72796712328767,0.0,62000.0,safe
C_472366,4523000,5073525.0600000005,0,3,2022-04-22,True,958028.8566772602,112.1716794163166,-550525.0600000005,over_limit
C_472861,171000,0.0,0,0,,False,7065.583219726027,0.0,171000.0,safe
C_473035,2840000,7197140.73,0,1,2020-04-15,True,1243550.8068558904,253.42044823943667,-4357140.73,over_limit
C_473635,5000,244.63,0,0,,False,21.52753643835616,4.8926,4755.37,safe
C_474104,386000,2.9103830456733704e-11,0,1,2020-07-01,True,14394.552489863014,7.539852449931011e-15,386000.0,safe
C_476658,2176000,121380.35,0,0,,False,39446.081141917806,5.5781410845588235,2054619.65,safe
